,date,ap_daily,ap1,ap2,ap3,ap4,apavg1,apavg2
3482,1989195,4.021,6,9,3,3,2.857142857142857,7.0
3483,1989196,6.031,3,5,4,5,6.714285714285714,2.857142857142857
3484,1989197,2.0,3,7,5,5,4.0,6.714285714285714
3485,1989198,13.073,2,6,6,9,5.285714285714286,4.0
3486,1989199,13.073,18,2,0,2,4.428571428571429,5.285714285714286
3487,1989200,4.01,22,9,12,15,8.285714285714286,4.428571428571429
3488,1989201,4.021,5,5,7,9,15.428571428571429,8.285714285714286
3489,1989202,5.021,3,3,3,3,5.571428571428571,15.428571428571429
3490,1989203,7.031,6,7,6,5,3.4285714285714284,5.571428571428571
3491,1989204,11.063,6,5,4,4,6.0,3.4285714285714284
3492,1989205,8.052,12,12,4,6,4.857142857142857,6.0
3493,1989206,6.031,7,6,6,12,10.142857142857142,4.857142857142857
3494,1989207,13.073,7,9,7,9,7.714285714285714,10.142857142857142
3495,1989208,8.052,9,9,3,4,7.428571428571429,7.714285714285714
3496,1989209,9.052,9,12,15,18,8.0,7.428571428571429
3497,1989210,10.063,9,12,6,7,11.428571428571429,8.0
3498,1989211,7.042,9,15,12,6,8.571428571428571,11.428571428571429
3499,1989212,4.021,7,12,18,9,8.857142857142858,8.571428571428571
3500,1989213,6.021,6,9,9,6,9.428571428571429,8.857142857142858
3501,1989214,6.031,6,7,4,3,6.0,9.428571428571429
3502,1989215,5.021,12,9,6,6,4.571428571428571,6.0
3503,1989216,8.052,7,6,4,3,7.428571428571429,4.571428571428571
3504,1989217,2.0,3,2,4,4,5.571428571428571,7.428571428571429
3505,1989218,8.042,4,9,7,18,4.571428571428571,5.571428571428571
3506,1989219,9.052,4,4,2,2,6.142857142857143,4.571428571428571
3507,1989220,7.042,7,12,18,9,3.5714285714285716,6.142857142857143
3508,1989221,10.063,7,7,18,12,9.857142857142858,3.5714285714285716
3509,1989222,41.157,6,6,6,4,10.571428571428571,9.857142857142858
3510,1989223,25.126,22,18,32,6,4.857142857142857,10.571428571428571
3511,1989224,8.042,56,48,27,32,35.285714285714285,4.857142857142857
3512,1989225,9.052,15,9,7,18,34.857142857142854,35.285714285714285
3513,1989226,55.167,15,9,5,3,10.142857142857142,34.857142857142854
3514,1989227,77.187,18,7,7,5,8.571428571428571,10.142857142857142
3515,1989228,26.126,11,48,27,18,22.142857142857142,8.571428571428571
3516,1989229,34.136,67,11,48,27,32.42857142857143,22.142857142857142
3517,1989230,29.136,18,22,18,12,32.142857142857146,32.42857142857143
3518,1989231,14.084,48,48,39,67,16.0,32.142857142857146
3519,1989232,26.126,27,32,32,12,42.714285714285715,16.0
3520,1989233,21.115,9,4,15,6,22.142857142857142,42.714285714285715
3521,1989234,12.073,7,6,6,27,20.285714285714285,22.142857142857142
3522,1989235,28.126,32,48,56,27,8.428571428571429,20.285714285714285
3523,1989236,6.031,15,5,5,5,30.142857142857142,8.428571428571429
3524,1989237,5.021,15,22,56,39,10.714285714285714,30.142857142857142
3525,1989238,6.031,3,6,4,5,20.428571428571427,10.714285714285714
3526,1989239,26.126,3,9,5,4,4.285714285714286,20.428571428571427
3527,1989240,22.115,7,3,3,6,7.0,4.285714285714286
3528,1989241,58.177,12,32,67,18,11.142857142857142,7.0
3529,1989242,17.094,32,11,27,9,20.428571428571427,11.142857142857142
3530,1989243,6.031,7,9,22,27,32.42857142857143,20.428571428571427
3531,1989244,8.042,7,12,15,27,17.0,32.42857142857143
3532,1989245,8.042,9,9,6,12,10.285714285714286,17.0
3533,1989246,8.042,6,2,3,9,9.142857142857142,10.285714285714286
3534,1989247,30.136,4,5,5,18,5.428571428571429,9.142857142857142
3535,1989248,21.115,48,12,4,6,9.0,5.428571428571429
3536,1989249,12.073,39,15,4,5,31.571428571428573,9.0
3537,1989250,22.115,7,9,7,6,23.428571428571427,31.571428571428573
3538,1989251,16.094,9,7,15,18,8.857142857142858,23.428571428571427
3539,1989252,11.063,22,15,27,67,12.0,8.857142857142858
3540,1989253,10.063,9,9,5,12,28.142857142857142,12.0
3541,1989254,3.01,12,12,18,12,8.142857142857142,28.142857142857142
3542,1989255,12.073,4,6,9,15,12.0,8.142857142857142
3543,1989256,9.052,15,9,3,2,5.857142857142857,12.0
3544,1989257,5.021,6,7,3,9,11.0,5.857142857142857
3545,1989258,42.157,5,15,12,15,6.285714285714286,11.0
3546,1989259,24.126,12,2,2,2,10.571428571428571,6.285714285714286
3547,1989260,7.031,56,94,80,39,12.428571428571429,10.571428571428571
3548,1989261,52.167,6,9,7,9,53.142857142857146,12.428571428571429
3549,1989262,70.177,32,15,9,4,6.428571428571429,53.142857142857146
3550,1989263,6.031,11,79,80,48,17.285714285714285,6.428571428571429
3551,1989264,8.042,4,5,12,15,43.57142857142857,17.285714285714285
3552,1989265,23.115,12,9,7,5,7.285714285714286,43.57142857142857
3553,1989266,4.021,7,12,2,5,8.714285714285714,7.285714285714286
3554,1989267,7.031,6,12,22,32,14.571428571428571,8.714285714285714
3555,1989268,5.021,6,6,3,4,12.142857142857142,14.571428571428571
3556,1989269,54.167,5,12,9,6,4.428571428571429,12.142857142857142
3557,1989270,8.052,2,3,5,5,6.571428571428571,4.428571428571429
3558,1989271,8.042,27,67,32,94,13.142857142857142,6.571428571428571
3559,1989272,8.042,12,4,2,3,35.142857142857146,13.142857142857142
3560,1989273,12.073,9,9,12,7,5.285714285714286,35.142857142857146
3561,1989274,13.084,15,6,7,9,9.285714285714286,5.285714285714286
3562,1989275,9.052,18,18,27,15,7.857142857142857,9.285714285714286
3563,1989276,12.073,5,6,7,18,17.571428571428573,7.857142857142857
3564,1989277,6.031,3,4,6,9,11.0,17.571428571428573
3565,1989278,5.021,7,9,22,18,6.428571428571429,11.0
3566,1989279,10.063,9,7,4,9,10.0,6.428571428571429
3567,1989280,12.073,7,6,4,4,5.285714285714286,10.0
3568,1989281,9.052,18,15,9,15,6.285714285714286,5.285714285714286
3569,1989282,11.063,12,18,12,9,12.428571428571429,6.285714285714286
3570,1989283,12.073,18,15,4,5,11.142857142857142,12.428571428571429
3571,1989284,7.042,12,15,7,5,11.285714285714286,11.142857142857142
3572,1989285,8.042,9,7,7,18,10.714285714285714,11.285714285714286
3573,1989286,1.0,5,4,3,6,10.285714285714286,10.714285714285714
3574,1989287,1.0,6,7,7,7,6.571428571428571,10.285714285714286
3575,1989288,4.021,0,0,0,0,4.142857142857143,6.571428571428571
3576,1989289,10.063,3,0,0,0,0.5714285714285714,4.142857142857143
3577,1989290,12.073,6,3,12,5,1.5714285714285714,0.5714285714285714
3578,1989291,17.094,15,7,12,15,7.142857142857143,1.5714285714285714
3579,1989292,24.126,32,6,12,7,13.857142857142858,7.142857142857143
3580,1989293,12.198,56,22,9,9,14.571428571428571,13.857142857142858
3581,1989294,46.209,9,5,9,6,27.714285714285715,14.571428571428571
3582,1989295,51.167,94,32,36,79,12.428571428571429,27.714285714285715
3583,1989296,22.115,94,94,7,11,45.714285714285715,12.428571428571429
3584,1989297,17.094,15,27,56,56,49.142857142857146,45.714285714285715
3585,1989298,23.115,22,15,12,7,39.714285714285715,49.142857142857146
3586,1989299,24.115,48,18,22,9,16.0,39.714285714285715
3587,1989300,17.094,6,9,4,7,29.428571428571427,16.0
3588,1989301,9.052,32,32,48,22,10.571428571428571,29.428571428571427
3589,1989302,13.073,4,15,15,7,27.428571428571427,10.571428571428571
3590,1989303,23.115,9,7,15,22,8.857142857142858,27.428571428571427
3591,1989304,14.084,48,22,22,7,11.857142857142858,8.857142857142858
3592,1989305,8.042,27,27,18,9,23.571428571428573,11.857142857142858
3593,1989306,21.115,7,4,12,18,15.714285714285714,23.571428571428573
3594,1989307,26.126,39,15,9,7,8.285714285714286,15.714285714285714
3595,1989308,28.126,27,22,48,15,15.285714285714286,8.285714285714286
3596,1989309,19.105,9,15,22,18,28.714285714285715,15.285714285714286
3597,1989310,11.063,27,32,18,27,24.571428571428573,28.714285714285715
3598,1989311,19.105,12,27,22,9,23.857142857142858,24.571428571428573
3599,1989312,15.094,27,9,15,12,14.0,23.857142857142858
3600,1989313,25.126,12,18,9,7,17.571428571428573,14.0
3601,1989314,10.063,27,3,15,18,15.0,17.571428571428573
3602,1989315,18.105,9,12,32,48,18.0,15.0
3603,1989316,10.063,22,9,7,9,19.714285714285715,18.0
3604,1989317,43.157,18,22,27,18,13.142857142857142,19.714285714285715
3605,1989318,14.084,32,15,6,4,16.285714285714285,13.142857142857142
3606,1989319,6.031,32,39,48,56,24.285714285714285,16.285714285714285
3607,1989320,5.021,15,9,5,6,32.285714285714285,24.285714285714285
3608,1989321,9.198,3,3,4,5,7.285714285714286,32.285714285714285
3609,1989322,45.157,22,7,6,5,4.285714285714286,7.285714285714286
3610,1989323,8.042,32,79,7,79,16.285714285714285,4.285714285714286
3611,1989324,8.052,6,7,9,12,40.857142857142854,16.285714285714285
3612,1989325,12.073,9,12,15,7,7.571428571428571,40.857142857142854
3613,1989326,6.031,27,9,7,6,10.142857142857142,7.571428571428571
3614,1989327,6.031,3,4,2,3,14.0,10.142857142857142
3615,1989328,8.042,12,9,7,15,3.4285714285714284,14.0
3616,1989329,2.0,5,4,5,4,8.285714285714286,3.4285714285714284
3617,1989330,11.063,4,9,7,6,6.142857142857143,8.285714285714286
3618,1989331,16.094,3,0,0,0,5.0,6.142857142857143
3619,1989332,28.126,9,15,27,18,3.2857142857142856,5.0
3620,1989333,19.105,39,48,12,12,14.142857142857142,3.2857142857142856
3621,1989334,20.105,18,27,18,18,29.142857142857142,14.142857142857142
3622,1989335,38.146,27,15,27,22,18.857142857142858,29.142857142857142
3623,1989336,22.115,48,27,22,15,20.285714285714285,18.857142857142858
3624,1989337,26.126,32,39,80,56,24.142857142857142,20.285714285714285
3625,1989338,31.136,32,39,9,9,41.142857142857146,24.142857142857142
3626,1989339,14.084,56,32,15,22,24.714285714285715,41.142857142857146
3627,1989340,5.021,56,48,32,15,29.428571428571427,24.714285714285715
3628,1989341,10.052,7,6,7,5,25.857142857142858,29.428571428571427
3629,1989342,6.031,9,5,4,4,5.571428571428571,25.857142857142858
3630,1989343,4.01,4,15,12,9,6.714285714285714,5.571428571428571
3631,1989344,3.0,6,7,5,7,8.0,6.714285714285714
3632,1989345,6.031,3,3,6,3,5.285714285714286,8.0
3633,1989346,8.042,2,3,4,2,3.2857142857142856,5.285714285714286
3634,1989347,7.042,7,5,5,7,4.571428571428571,3.2857142857142856
3635,1989348,12.073,18,18,7,5,5.571428571428571,4.571428571428571
3636,1989349,10.063,0,2,6,7,9.428571428571429,5.571428571428571
3637,1989350,16.094,18,15,18,22,5.428571428571429,9.428571428571429
3638,1989351,11.063,6,6,7,5,15.142857142857142,5.428571428571429
3639,1989352,7.042,7,22,12,22,8.571428571428571,15.142857142857142
3640,1989353,6.031,7,9,7,15,13.571428571428571,8.571428571428571
3641,1989354,6.031,9,9,12,6,8.142857142857142,13.571428571428571
3642,1989355,8.042,5,4,6,5,7.714285714285714,8.142857142857142
3643,1989356,26.126,18,12,9,5,5.285714285714286,7.714285714285714
3644,1989357,15.094,27,7,9,9,8.571428571428571,5.285714285714286
3645,1989358,20.105,7,12,56,27,13.428571428571429,8.571428571428571
3646,1989359,16.094,9,9,6,9,25.571428571428573,13.428571428571429
3647,1989360,22.115,22,27,32,32,10.428571428571429,25.571428571428573
3648,1989361,25.126,15,22,12,9,24.142857142857142,10.428571428571429
3649,1989362,10.063,27,39,48,18,13.142857142857142,24.142857142857142
3650,1989363,50.167,18,18,32,32,28.142857142857142,13.142857142857142
3651,1989364,30.136,15,15,6,4,18.571428571428573,28.142857142857142
3652,1989365,35.146,48,11,11,67,16.142857142857142,18.571428571428573
3653,19901,16.094,32,39,32,27,30.428571428571427,16.142857142857142
3654,19902,17.094,7,12,18,18,43.285714285714285,30.428571428571427
3655,19903,15.084,32,22,27,18,14.285714285714286,43.285714285714285
3656,19904,12.073,48,32,18,12,18.428571428571427,14.285714285714286
3657,19905,17.094,12,6,9,15,20.0,18.428571428571427
3658,19906,7.042,22,27,9,7,9.285714285714286,20.0
3659,19907,6.031,18,27,22,18,14.0,9.285714285714286
3660,19908,11.073,12,7,6,4,14.857142857142858,14.0
3661,19909,14.084,4,4,2,2,7.714285714285714,14.857142857142858
3662,199010,16.094,32,15,18,27,3.4285714285714284,7.714285714285714
3663,199011,18.105,27,18,3,7,18.0,3.4285714285714284
3664,199012,15.094,15,18,12,12,14.857142857142858,18.0
3665,199013,9.052,18,18,22,18,15.571428571428571,14.857142857142858
3666,199014,8.042,12,7,15,15,18.285714285714285,15.571428571428571
3667,199015,9.052,9,7,5,7,11.285714285714286,18.285714285714285
3668,199016,10.063,9,6,4,7,6.285714285714286,11.285714285714286
3669,199017,9.052,5,4,6,15,7.285714285714286,6.285714285714286
3670,199018,8.052,12,22,22,12,6.571428571428571,7.285714285714286
3671,199019,4.01,12,15,6,7,13.285714285714286,6.571428571428571
3672,199020,14.084,4,9,6,7,8.428571428571429,13.285714285714286
3673,199021,17.094,12,9,7,2,4.285714285714286,8.428571428571429
3674,199022,19.105,27,12,22,22,8.714285714285714,4.285714285714286
3675,199023,20.105,22,9,15,12,19.428571428571427,8.714285714285714
3676,199024,32.136,27,18,22,12,17.142857142857142,19.428571428571427
3677,199025,19.105,48,27,18,12,19.142857142857142,17.142857142857142
3678,199026,10.052,48,48,48,18,25.857142857142858,19.142857142857142
3679,199027,4.01,9,7,7,18,30.571428571428573,25.857142857142858
3680,199028,7.042,4,4,6,12,10.142857142857142,30.571428571428573
3681,199029,24.126,2,0,5,5,5.428571428571429,10.142857142857142
3682,199030,24.115,32,15,12,7,3.5714285714285716,5.428571428571429
3683,199031,18.105,32,27,18,12,21.285714285714285,3.5714285714285716
3684,199032,22.115,32,18,48,22,19.285714285714285,21.285714285714285
3685,199033,25.126,6,5,15,18,25.428571428571427,19.285714285714285
3686,199034,8.052,27,18,48,39,12.714285714285714,25.428571428571427
3687,199035,28.126,15,22,22,27,30.714285714285715,12.714285714285714
3688,199036,24.126,22,9,9,12,14.285714285714286,30.714285714285715
3689,199037,10.063,39,48,56,48,13.0,14.285714285714286
3690,199038,25.126,27,9,18,22,40.57142857142857,13.0
3691,199039,8.042,5,3,4,6,16.714285714285715,40.57142857142857
3692,199040,7.031,22,48,32,27,10.857142857142858,16.714285714285715
3693,199041,8.042,2,2,2,3,22.714285714285715,10.857142857142858
3694,199042,10.052,5,3,3,9,5.142857142857143,22.714285714285715
3695,199043,6.031,4,6,6,15,5.428571428571429,5.142857142857143
3696,199044,9.052,15,9,15,12,8.428571428571429,5.428571428571429
3697,199045,30.136,2,2,2,2,11.285714285714286,8.428571428571429
3698,199046,36.146,39,32,5,15,2.7142857142857144,11.285714285714286
3699,199047,50.167,7,7,4,9,37.57142857142857,2.7142857142857144
3700,199048,33.136,11,11,67,32,9.571428571428571,37.57142857142857
3701,199049,23.115,80,39,27,27,26.571428571428573,9.571428571428571
3702,199050,33.136,27,32,18,27,37.285714285714285,26.571428571428573
3703,199051,38.146,48,39,27,15,22.857142857142858,37.285714285714285
3704,199052,16.094,39,48,39,27,27.857142857142858,22.857142857142858
3705,199053,21.115,27,39,56,39,34.57142857142857,27.857142857142858
3706,199054,36.146,12,9,18,12,29.571428571428573,34.57142857142857
3707,199055,29.136,48,39,39,18,12.857142857142858,29.571428571428573
3708,199056,29.136,56,48,27,48,31.714285714285715,12.857142857142858
3709,199057,19.105,32,32,32,27,34.42857142857143,31.714285714285715
3710,199058,26.126,22,27,39,18,31.428571428571427,34.42857142857143
3711,199059,31.136,27,27,27,7,21.571428571428573,31.428571428571427
3712,199060,20.105,22,12,18,9,29.571428571428573,21.571428571428573
3713,199061,14.084,27,15,27,15,29.142857142857142,29.571428571428573
3714,199062,10.052,15,22,18,22,19.428571428571427,29.142857142857142
3715,199063,6.031,12,15,12,12,17.857142857142858,19.428571428571427
3716,199064,11.063,4,9,15,9,10.857142857142858,17.857142857142858
3717,199065,21.115,15,12,6,4,8.428571428571429,10.857142857142858
3718,199066,8.042,48,22,5,9,9.285714285714286,8.428571428571429
3719,199067,10.063,6,5,9,22,21.0,9.285714285714286
3720,199068,8.052,12,6,4,7,10.0,21.0
3721,199069,8.042,5,6,5,12,9.285714285714286,10.0
3722,199070,14.084,6,6,5,7,9.428571428571429,9.285714285714286
3723,199071,42.157,22,4,7,6,7.0,9.428571428571429
3724,199072,29.136,12,5,9,15,12.142857142857142,7.0
3725,199073,26.126,94,54,67,56,11.857142857142858,12.142857142857142
3726,199074,11.063,56,32,12,22,46.857142857142854,11.857142857142858
3727,199075,7.042,22,9,12,15,28.0,46.857142857142854
3728,199076,3.01,15,9,9,6,12.571428571428571,28.0
3729,199077,35.146,6,9,5,4,8.428571428571429,12.571428571428571
3730,199078,16.094,4,2,2,3,4.714285714285714,8.428571428571429
3731,199079,30.136,67,48,56,67,8.142857142857142,4.714285714285714
3732,199080,76.187,22,12,5,7,37.857142857142854,8.142857142857142
3733,199081,28.126,54,11,18,22,12.571428571428571,37.857142857142854
3734,199082,29.136,32,27,67,56,49.42857142857143,12.571428571428571
3735,199083,18.105,27,27,39,32,35.57142857142857,49.42857142857143
3736,199084,39.146,22,18,39,39,29.428571428571427,35.57142857142857
3737,199085,41.157,32,18,22,12,24.285714285714285,29.428571428571427
3738,199086,34.136,80,67,39,67,21.714285714285715,24.285714285714285
3739,199087,24.115,39,18,48,48,51.42857142857143,21.714285714285715
3740,199088,27.126,22,48,56,39,32.142857142857146,51.42857142857143
3741,199089,69.177,18,32,27,22,33.142857142857146,32.142857142857146
3742,199090,7.042,32,48,15,39,20.285714285714285,33.142857142857146
3743,199091,6.031,9,9,18,56,30.285714285714285,20.285714285714285
3744,199092,11.063,9,9,6,7,15.857142857142858,30.285714285714285
3745,199093,17.094,5,7,9,5,6.285714285714286,15.857142857142858
3746,199094,10.063,7,7,12,15,8.0,6.285714285714286
3747,199095,10.052,12,12,18,18,12.857142857142858,8.0
3748,199096,7.042,7,3,15,7,12.857142857142858,12.857142857142858
3749,199097,8.042,5,3,7,12,9.142857142857142,12.857142857142858
3750,199098,6.031,7,7,5,7,7.285714285714286,9.142857142857142
3751,199099,34.146,12,7,6,15,7.285714285714286,7.285714285714286
3752,1990100,24.198,6,6,6,6,7.571428571428571,7.285714285714286
3753,1990101,64.177,27,12,27,56,18.714285714285715,7.571428571428571
3754,1990102,99.198,11,80,54,54,41.285714285714285,18.714285714285715
3755,1990103,38.146,32,12,67,56,46.0,41.285714285714285
3756,1990104,45.157,32,56,11,56,56.285714285714285,46.0
3757,1990105,24.126,27,32,56,32,39.57142857142857,56.285714285714285
3758,1990106,10.063,48,39,32,56,43.857142857142854,39.57142857142857
3759,1990107,40.157,12,6,9,15,37.57142857142857,43.857142857142854
3760,1990108,24.126,22,12,9,5,10.857142857142858,37.57142857142857
3761,1990109,9.052,48,56,27,32,25.142857142857142,10.857142857142858
3762,1990110,18.105,12,22,12,9,35.142857142857146,25.142857142857142
3763,1990111,13.084,18,15,15,9,10.0,35.142857142857146
3764,1990112,16.094,39,22,48,18,11.714285714285714,10.0
3765,1990113,37.146,6,5,3,4,25.285714285714285,11.714285714285714
3766,1990114,30.136,27,39,12,15,7.857142857142857,25.285714285714285
3767,1990115,19.105,6,18,18,67,32.857142857142854,7.857142857142857
3768,1990116,16.094,22,22,22,18,36.42857142857143,32.857142857142854
3769,1990117,15.094,22,15,9,15,22.857142857142858,36.42857142857143
3770,1990118,20.105,12,9,5,5,19.857142857142858,22.857142857142858
3771,1990119,30.136,15,18,6,18,11.714285714285714,19.857142857142858
3772,1990120,19.105,32,18,27,15,15.571428571428571,11.714285714285714
3773,1990121,8.052,67,48,22,12,28.857142857142858,15.571428571428571
